#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DDF07D','Arcus T','OY-WKX','VK','Y','Y'
'F','DDF082','ASG-29','F-CBPG','FB','Y','Y'
'F','DDF083','ASW 24','OK-6231','M2','Y','Y'
'F','DDF084','Standard Cirrus CS 11-75 L','OK-5147','77','Y','Y'
'F','DDF08E','Lak-17A','OK-4743','PB','Y','Y'
'F','DDF091','ASH 25 EB 28','D-KSSK','7.','Y','Y'
'F','DDF098','Arcus M','D-KXSI','7L','Y','Y'
'F','DDF09D','Ventus-2C FES','G-CLTN','MH','Y','Y'
'F','DDF0A1','Discus cT','D-KDCC','CC','Y','Y'
'F','DDF0A3','DG-1000','D-9210','','Y','Y'
'F','DDF0A7','ASW20','G-CJHZ','G41','Y','Y'
'F','DDF0A9','ASH 31Mi','D-KCLG','LG','N','Y'
'F','DDF0AA','Taurus 503','59-CXT','H&M','Y','Y'
'F','DDF0AD','LS-8','D-8391','EN','Y','Y'
'F','DDF0AE','LS8-T','G-CKET','456','Y','Y'
'F','DDF0AF','DG-1000 T','G-WYVN','12','Y','Y'
'F','DDF0B3','LS-8 18','OY-XXO','LS8','Y','Y'
'F','DDF0B7','Duo Discus t','G-CKKY','440','N','Y'
'F','DDF0B8','Discus 2b','D-8382','AY','Y','Y'
'F','DDF0BB','ASG-29E','G-CKOO','7','Y','Y'
'F','DDF0BD','LS-4a','YR-1021','8M','Y','Y'
'F','DDF0C3','LS8','D-7925','JJ','Y','Y'
'F','DDF0D0','Duo Discus','F-CIME','ME','Y','Y'
'F','DDF0D3','Cirrus Std.','OK-6667','PM','Y','Y'
'F','DDF0DB','Std. Cirrus','-','LM','Y','Y'
'F','DDF0DC','TAURUS M','28-AVQ','ST','Y','Y'
'F','DDF0E6','ASH 31 Mi','D-KAZA','AW','Y','Y'
'F','DDF0EE','JS-3','D-KSTM','AX','Y','Y'
'F','DDF0EF','DG-800','HB-3180','1G','N','Y'
'F','DDF0F2','Discus 2c FES','G-CLUZ','XL5','Y','Y'
'F','DDF0F9','Ventus 2bx','OO-YLM','MMI','Y','Y'
'F','DDF0FA','ASG 29e','D-KNEV','BER','Y','Y'
'F','DDF0FB','ASH-26 E','SP-3975','PM','Y','Y'
'F','DDF107','ASH-31 Mi','D-KRPF','2P','Y','Y'
'F','DDF108','LS-4','D-3144','BC','Y','Y'
'F','DDF10B','Pipistrel Taurus','PH-4U1','','Y','Y'
'F','DDF10C','ASH-26 E','HB-2397','TF','Y','Y'
'F','DDF10E','LS-8 18','G-XWON','S8','Y','Y'
'F','DDF10F','DG-300','D-2108','DG','Y','Y'
'F','DDF113','Duo Discus','D-0210','II','Y','Y'
'F','DDF114','LS-10','G-CILS','TT','Y','Y'
'F','DDF115','Duo Discus XLT','D-KRYS','ER','Y','Y'
'F','DDF117','LS-8 st 18','D-KBBR','BR','Y','Y'
'F','DDF119','DG-800 B','D KOCP','XO','Y','Y'
'F','DDF11A','Discus','D-1764','BM','Y','Y'
'F','DDF124','ASK-21','D-2109','SK','Y','Y'
'F','DDF127','Discus 2b','D-2348','XE','Y','Y'
'F','DDF12A','LS-8','D-8454','YL','Y','Y'
'F','DDF12B','Duo Discus xlt','D-KEBQ','BQ','Y','Y'
'F','DDF12D','JS3 Rapture','VH-GKZ','KZ','Y','Y'
'F','DDF133','ASH-25 EB','DKOOL','13','Y','Y'
'F','DDF134','ASH25M','D-KDOV','OV','Y','Y'
'F','DDF14A','Janus','NONE','','N','Y'
'F','DDF16E','Discus','D-1725','BD','Y','Y'
'F','DDF8D4','Discus CS','OY-XUB','BH','Y','Y'
'F','DDF91A','Ka-6CR','G-DDGK','DGK','Y','Y'
'F','DDF921','K13','G-CHVO','HVQ','Y','Y'
'F','DDF926','Junior','HDU','HDU','Y','Y'
'F','DDF928','LS3-a','D-3936','VL','Y','Y'
'F','DDF929','Nimbus 2C','D-8747','GM','Y','Y'
'F','DDF92D','ASK-13','G-CHMV','HMV','N','Y'
'F','DDF92E','LS-4','G-DEMG','EMG','Y','Y'
'F','DDF935','Motorglider','G-CFMW','FMW','N','Y'
'F','DDF945','DG-500','MELDEN','XX','Y','Y'
'F','DDF948','Ka-8','D-8657','57','Y','Y'
'F','DDF94B','Towplane','F-GABK','BK','Y','Y'
'F','DDF952','Towplane','F-PFDB','DB','Y','Y'
'F','DDF960','Phoebus C','D-0135','35','Y','Y'
'F','DDF961','DG-400','D-KIKT','KT','Y','Y'
'F','DDF96A','PIK-20 B','D-9525','3xK','Y','Y'
'F','DDF971','Marianne','F-CGTC','CG','Y','Y'
'F','DDF972','DG500/20 WL','D-4485','85','Y','Y'
'F','DDF975','LS-4','G-LSIV','264','Y','Y'
'F','DDF976','Astir CS','D-2901','','Y','Y'
'F','DDF97A','LS-4','F-CFZT','ZT','Y','Y'
'F','DDF97B','ASK-13','G-DCCZ','CCZ','N','Y'
'F','DDF97C','Grob Club Astir','G-DEKF','EKF','Y','Y'
'F','DDF984','ASK-13','G-DHAL','HAL','N','Y'
'F','DDF985','Astir Jeans','D-5916','L4','Y','Y'
'F','DDF987','Different Aircrafts','F-PXXX','PX','Y','Y'
'F','DDF989','Grob Astir CS','3289','H5','N','Y'
'F','DDF98C','LAK 19','F-CJPV','','N','Y'
'F','DDF990','Grob Twin Astir II','G-DEGN','EGN','Y','Y'
'F','DDF992','ALLIANCE 34','F-CJBB','BB','Y','Y'
'F','DDF993','Grob Astir CS','G-CHXM','HXM','Y','Y'
'F','DDF994','ASK-13','G-DDVC','DVC','Y','Y'
'F','DDF996','ASK-21','G-CJKZ','R25','N','Y'
'F','DDF998','K6E','G-CFXU','FXU','Y','Y'
'F','DDF999','Grob Club Astir','G-CHUN','HUN','Y','Y'
'F','DDF99E','ASK-21','G-CFYV','FYV','Y','Y'
'F','DDF99F','Motorglider','G-KGAW','GAW','N','Y'
'F','DDF9A4','ASK-13','G-CJKT ','R7','N','Y'
'F','DDF9A6','Duo Discus t','G-CKKE','FZ','Y','Y'
'F','DDF9A7','Grob Twin Astir II','G-DEWR','P70','Y','Y'
'F','DDF9AA','ASK-21','G-CKGK','R28','N','Y'
'F','DDF9AC','Towplane','G-NYMF','MF','Y','Y'
'F','DDF9AF','Ventus bT','911','911','N','Y'
'F','DDF9B0','ASW-20','G-CKEY','KEY','N','Y'
'F','DDF9B1','DG-505','G-CHYE','913','Y','Y'
'F','DDF9B2','ASK-21','G-CJKJ','R21','N','Y'
'F','DDF9B4','Ka6e','G-DCAE','','Y','Y'
'F','DDF9B9','Janus','G-CJVV','J50','Y','Y'
'F','DDF9BC','ASK-13','G-DEUC','EUC','Y','Y'
'F','DDF9C4','Grob Astir CS-77','G-DDPO','DPO','Y','Y'
'F','DDF9CB','Grob Twin Astir II','F-CFYE','T84','Y','Y'
'F','DDF9CC','Astir CS','G-DDZU','PC','Y','Y'
'F','DDF9CD','ASG29E','SP-4329','29','Y','Y'
'F','DDF9D4','Marianne','F-FVVK','VK','Y','Y'
'F','DDF9D9','Cirrus','F-CEFV','FV','Y','Y'
'F','DDF9DB','Socata MS893E','F-BPMN','','Y','Y'
'F','DDF9E8','ASK-13','D-0240','RN','Y','Y'
'F','DDF9EE','Ka-6','D-9030','','Y','Y'
'F','DDF9F1','DG-300','D-5984','JA','N','Y'
'F','DDF9F2','Ventus CM','OK-3121','SNK','Y','Y'
'F','DDF9F7','Puchacz','D-2655','PU55','Y','Y'
'F','DDF9F9','Calif A21S','G-CKNC','21S','Y','Y'
'F','DDFA01','Pirat','D-7830','30','N','Y'
'F','DDFA05','Weihe 50','D-0084','','Y','Y'
'F','DDFA06','LS-4','F-CMJO','JO','Y','Y'
'F','DDFA0F','SF 27A','D-5483','','Y','Y'
'F','DDFA10','Club Libelle 205','PH-1633','33','Y','Y'
'F','DDFA17','ASW-19','D-3754','50','N','Y'
'F','DDFA19','Ventus2cxt','GCKGA','370','Y','Y'
'F','DDFA1A','Ventus 2CX','D-4393','CT','N','Y'
'F','DDFA1B','ASK13','F-CEJW','JW','Y','Y'
'F','DDFA22','Astir cs 77','D-4813','','Y','Y'
'F','DDFA24','ASK-13','F-CERO','','N','Y'
'F','DDFA25','Grob Twin Astir II','D-2668','D-2668','Y','Y'
'F','DDFA2B','SZD-9 Bocian','D-3409','09','N','Y'
'F','DDFA2C','LibelleStd.','F-CDPS','707','Y','Y'
'F','DDFA2D','Different Aircrafts','F-CDUR','','N','Y'
'F','DDFA2E','MOSQUITO','F-CELT','M14','Y','Y'
'F','DDFA31','D 140','F-BIZE','','Y','Y'
'F','DDFA3A','ASW-27','D-8518','MT','Y','Y'
'F','DDFA3E','LS-8/18','D-2836','XH','Y','Y'
'F','DDFA40','Piccolo B','D-KTAW','AW','Y','Y'
'F','DDFA43','MS-893 Commodore','F-BOTF','ETF','Y','Y'
'F','DDFA52','Dg800b','G-byec','','Y','Y'
'F','DDFA54','K-8','LN-GGD','GD','Y','Y'
'F','DDFA59','Grob Astir CS','D-7426','26','Y','Y'
'F','DDFA5F','LS-1 f','OK-3137','V2','Y','Y'
'F','DDFA70','Grob Jeans Astir','D-2549','','Y','Y'
'F','DDFA73','Ka-8','F-CBBN','','N','Y'
'F','DDFA7A','K8 B','D-0901','K8','Y','Y'
'F','DDFA7C','ASW-24','D-KCBO','LL','N','Y'
'F','DDFA7E','Jeans Astir','D-4888','','Y','Y'
'F','DDFA87','LS-8','D-2496','MX','Y','Y'
'F','DDFA88','Mistral C','D-4905','ZC','Y','Y'
'F','DDFA9A','Ka-6','D-1233','','Y','Y'
'F','DDFA9E','Groundstation','F-ESAI','AAC','N','Y'
'F','DDFAAA','Ka8','D-7104','','Y','Y'
'F','DDFAAD','Ka-8','F-CMNA','NA','Y','Y'
'F','DDFAAE','Pegase','F-CHEG','B85','Y','Y'
'F','DDFAB8','Std. Cirrus','G-DDZF','152','N','Y'
'F','DDFABA','SZD 41 Jantar Std','D-7705','3W','N','Y'
'F','DDFABB','Slingsby T21','BGA 3385','','Y','Y'
'F','DDFABF','LS-4','G-CKCB','MY','N','Y'
'F','DDFAC0','LS-1','F-CEHT','HT','Y','Y'
'F','DDFAC3','ASTIR CLUB','F-CFMR','MR','Y','Y'
'F','DDFACF','Ventus 2cM','D-KKRB','RB','N','Y'
'F','DDFAD0','LS-4','LN-GLF','LF','N','Y'
'F','DDFAD2','SOTECC','D-FLOP','','Y','Y'
'F','DDFAD3','Ventus cM','D-KLYY','RX','Y','Y'
'F','DDFAD8','Different Aircrafts','F-AXXX','AX','Y','Y'
'F','DDFADC','ALLIANCE 34','F-CIHV','HV','Y','Y'
'F','DDFADF','Glasflügel 304','D-0950','','Y','Y'
'F','DDFAE5','Puchacz','D-7643','43','Y','Y'
'F','DDFAEA','K13','C-CJXM','JXM','Y','Y'
'F','DDFAF0','SZD-9 Bocian','D-9384','84','Y','Y'
'F','DDFAF1','DG-800','D-KTWR','WR','N','Y'
'F','DDFAF2','Diamond HK36-R Super Dimona','D-KLMM','','Y','Y'
'F','DDFAF6','SZD 41 Jantar Std','D-9407','07','Y','Y'
'F','DDFAFC','ASK 21','D-2719','AD','Y','Y'
'F','DDFAFE','Astir CS Jeans','D-3886','DA','Y','Y'
'F','DDFB03','Duo Discus','D-5776','RA','Y','Y'
'F','DDFB09','Experimental','F-CCZI','ZI','Y','Y'
'F','DDFB0C','ASW-24 E','D-KKBM','MT','Y','Y'
'F','DDFB0F','ASH25EB28','D-KQWB','FB','Y','Y'
'F','DDFB12','ASK21','D-3914','','Y','Y'
'F','DDFB13','LS-4b WL','D-0486','R5','Y','Y'
'F','DDFB1F','Janus','F-CHOC','J23','N','Y'
'F','DDFB20','Astir CS','LNGHG','HG','Y','Y'
'F','DDFB31','DG-100','OK-5842','RR','Y','Y'
'F','DDFB50','Pegase','F-CGEV','212','Y','Y'
'F','DDFB51','Mosquito 303','VH-GML','GML','Y','Y'
'F','DDFB5B','LCA-10 Topaze','F-CEEN','','N','Y'
'F','DDFB6A','KA-6E','F-CDRK','','Y','Y'
'F','DDFB6B','ASW-15','F-CEGP','BN','N','Y'
'F','DDFB6E','ASH-25 EB','D-KBTP','TP','N','Y'
'F','DDFD02','Duo Discus','F-CHTC','TC','Y','Y'
'F','DDFD05','LS-7','SP-4008','ZR','N','Y'
'F','DDFD0B','ASK-13','F-CDYO','YO','Y','Y'
'F','DDFD0D','Pegase','F-CFXT','F1','N','Y'
'F','DDFD1C','Grob Astir CS-77','VH-IKS','','N','Y'
'F','DDFD26','DG-500','D-3460','HS','Y','Y'
'F','DDFD29','Robin DR 400','F-BOZS','','N','Y'
'F','DDFD33','Pegase','F-CGHK','E17','Y','Y'
'F','DDFD36','LS-4','D-8958','E1','Y','Y'
'F','DDFD39','Pilatus B4','G-CKSK','B4','Y','Y'
'F','DDFD3A','K7','D-5250','50','Y','Y'
'F','DDFD3B','Helicopter','HM1','HM','Y','Y'
'F','DDFD3C','MS893','F-BSVX','VX','Y','Y'
'F','DDFD3D','Different Aircrafts','D-0838','','N','Y'
'F','DDFD44','Janus','F-CVAC','8Y','N','Y'
'F','DDFD47','SZD-54','SP-8013','SZD','Y','Y'
'F','DDFD4A','LS-6 18','D-2343','4Z','N','Y'
'F','DDFD4C','Ventus 2cT','D-KTAS','BS','Y','Y'
'F','DDFD4E','Pilatus B4','D-3729','29','Y','Y'
'F','DDFD54','Kestrel','D-2164','BS','Y','Y'
'F','DDFD59','Discus 2c','D-9679','AD','N','Y'
'F','DDFD5C','Pilatus B4','OE-5109','41','N','Y'
'F','DDFD5E','Ventus 2cxM','D-KTLT','LT','N','Y'
'F','DDFD61','Ka-8','D-1198','','Y','Y'
'F','DDFD65','Lo 100','D-1601','','Y','Y'
'F','DDFD66','Ka-8','D-2934','34','Y','Y'
'F','DDFD6A','ASK-21','D-1585','UB','Y','Y'
'F','DDFD6C','ASW-15','HA-4029','UB','Y','Y'
'F','DDFD6D','DG-300','D-4912','M2','Y','Y'
'F','DDFD72','SF25 C','D-KIOI','OI','Y','Y'
'F','DDFD79','Britschka HB-21','D-KGNG','','Y','Y'
'F','DDFD7D','LS-4','D-7804','KH','Y','Y'
'F','DDFD7E','Duo Discusio','D-KIMO','W','Y','Y'
'F','DDFD7F','Ka-8','D-5645','','Y','Y'
'F','DDFD80','Grob Twin Astir III','D-1877','CT','Y','Y'
'F','DDFD8C','Grob Twin Astir I','D-4845','45','Y','Y'
'F','DDFD8D','Speed Astir II','D-4878','','Y','Y'
'F','DDFD92','Ultralight','OO-G83','','N','Y'
'F','DDFD93','Std. Libelle','D-3716','ST','Y','Y'
'F','DDFD94','Segelflugzeug','D-3495','6H','Y','Y'
'F','DDFD95','Ultralight','OO-G84','','N','Y'
'F','DDFD99','LS3a','D-6827','WO','Y','Y'
'F','DDFD9A','Ventus 2ct','D-KLIS','HR','N','Y'
'F','DDFD9D','Duo Discus','D-1160','','N','Y'
'F','DDFDA0','Banjo','OKLUA32','VB','Y','Y'
'F','DDFDA1','DG-300','D-1276','2R','Y','Y'
'F','DDFDA9','DG-800 B','D-K123','2A','N','Y'
'F','DDFDAC','K 7','D-5404','04','Y','Y'
'F','DDFDAE','ASW15','D-8655','Q3','Y','Y'
'F','DDFDAF','Astir CS','PH-547','VZ1','Y','Y'
'F','DDFDB1','Grob Std. Astir III','D-7915','','Y','Y'
'F','DDFDBA','Silent 2 electro','D-MEDY','','Y','Y'
'F','DDFDBB','ASK21','D-5810','LIF','Y','Y'
'F','DDFDBE','Mini Nimbus','D-5156','7X','Y','Y'
'F','DDFDCA','LS-6 18','D-7000','70','Y','Y'
'F','DDFDCD','Ventus 2cxM','D-KALM','RA','Y','Y'
'F','DDFDCE','Grob Astir CS','D-4258','','Y','Y'
'F','DDFDD0','ASW-24 E','OE-9473','','N','Y'
'F','DDFDD3','Carat','D-KBTF','TF','Y','Y'
'F','DDFDD4','ASH-26 E','OY-KVX','MA','N','Y'
'F','DDFDD9','Jantar Std3','D-5952','AD','Y','Y'
'F','DDFDDD','Ka-6','D-5757','57','N','Y'
'F','DDFDE2','DG-400','D-KEMA','GG2','N','Y'
'F','DDFDE3','LS-6 18','D-3483','MW','N','Y'
'F','DDFDE5','Pilatus PC11 AF RG','D-7401','01','Y','Y'
'F','DDFDE6','SZD-54 Perkoz','D-3809','','Y','Y'
'F','DDFDE7','LAK-17 AT','OY-JXJ','OP','N','Y'
'F','DDFDE8','ASW-15','D-0642','42','N','Y'
'F','DDFDE9','SF25B','D-KHFE','','Y','Y'
'F','DDFDED','ASH-31 Mi','D-KGZW','ZW','Y','Y'
'F','DDFDF0','ASW15b WL','D-3970','GB','Y','Y'
'F','DDFDF5','ASK 13','D-0338','38','Y','Y'
'F','DDFDF8','SF-25','D-KARF','RF','N','Y'
'F','DDFDF9','SZD-59 Acro','D-8059','8E','N','Y'
'F','DDFDFB','K6E','D-5646','','Y','Y'
'F','DDFDFD','Mini Nimbus HS7','SP-4249','FLY','Y','Y'
'F','DDFE03','ASK-21','D-8979','79','Y','Y'
'F','DDFE04','Piccolo','D-KCHO','','Y','Y'
'F','DDFE08','DG-400','D-KNUD','','N','Y'
'F','DDFE0B','Ventus 2ct','D-KFWH','K1','Y','Y'
'F','DDFE0E','Motorglider Samburo AVO 68','D-KCLE','LE','Y','Y'
'F','DDFE0F','Astir Club 3b','D-6950','','Y','Y'
'F','DDFE10','SZD-22C','LN-HAA','','Y','Y'
'F','DDFE13','SF-25','D-KIEK','','N','Y'
'F','DDFE14','Nimbus 3','D-3235','JP','Y','Y'
'F','DDFE18','SF-25','OE-9222','GFA','Y','Y'
'F','DDFE19','Glider G102','OY-XDY','K2','Y','Y'
'F','DDFE24','Astir CS','D-7252','T6','Y','Y'
'F','DDFE25','LS-1','D-0923','AF','Y','Y'
'F','DDFE27','HK36 Super Dimona','OE-9457','GDI','Y','Y'
'F','DDFE2C','ASW 24 WL','D-6246','TD','Y','Y'
'F','DDFE3C','Pegase','F-CGNO','GNO','Y','Y'
'F','DDFE42','LibelleStd.','D-3600','ap','N','Y'
'F','DDFE45','Duo Discus','D6844','UR','N','Y'
'F','DDFE49','LS3-a','D-2563','DJ','Y','Y'
'F','DDFE4F','Speed Astir','D-2907','','Y','Y'
'F','DDFE52','SF-25','D-KIER','KURT','Y','Y'
'F','DDFE53','ASW-19','OE-5131','31','N','Y'
'F','DDFE5E','Mini Nimbus','D-9855','LH','N','Y'
'F','DDFE5F','IS29D','G-DDEW','DEW','Y','Y'
'F','DDFE61','Ventus 2cM','D-KPAK','AK','N','Y'
'F','DDFE64','DG-300','D-2746','46','Y','Y'
'F','DDFE66','ASK 13','D3763','','Y','Y'
'F','DDFE6C','Std. Cirrus','D-2054','OX','Y','Y'
'F','DDFE6D','Discus 2','D-4474','JH','Y','Y'
'F','DDFE71','Arcus M','D-KCWJ','8F','Y','Y'
'F','DDFE72','Oldtimer','D-1538','CGT','N','Y'
'F','DDFE73','Grunau Baby 3','D-4249','','Y','Y'
'F','DDFE75','Grob Twin Astir II','OO-YBY','B1','Y','Y'
'F','DDFE77','DG-200','7202','EL','N','Y'
'F','DDFE7A','Discus b','D-0893','SH','Y','Y'
'F','DDFE7F','DG100G','D-4701','JL','Y','Y'
'F','DDFE81','LS-1 f','D-6918','FW','N','Y'
'F','DDFE83','MCR1','F-PMOE','OE','Y','Y'
'F','DDFE85','Discus','D-0585','BU','N','Y'
'F','DDFE88','DG300','D-5351','','Y','Y'
'F','DDFE8C','Ikarus C42 B','D-MWMC','','Y','Y'
'F','DDFE91','ASK-21','G-CGAM','GAM','N','Y'
'F','DDFE94','Discus','G-CHOR','T19','N','Y'
'F','DE0070','Discus bT','OE-9405','GR','Y','Y'
'F','DE01F0','Duo Discus T','D-KSLQ','RG','Y','Y'
'F','DE0286','Husky A-1','PH-GOZ','','N','Y'
'F','DE0323','Different Aircrafts','N1PF','PF1','N','Y'
'F','DE032C','Akaflieg Experimental','NPF3','PF3','N','Y'
'F','DE033D','Akaflieg Experimental','NPF2','PF1','N','Y'
'F','DE0376','Towplane','C-GTOW','TOW','N','Y'
'F','DE038F','ASH-25','N555AB','TP','N','Y'
'F','DE039F','Cirrus','C-GGHV','HV','Y','Y'
'F','DE03CC','PW-5','C-GISC','ISC','N','Y'
'F','DE03CD','ASW-20','C-GYYY','Y3','N','Y'
'F','DE0405','H36 Dimona','D-KUKK','','Y','Y'
'F','DE04D7','ASW-19','N19ML','T21','Y','Y'
'F','DE04D8','SGS 2-33A','C-GIEW','IEW','N','Y'
'F','DE04D9','Invité 1','C-GBK1','BK1','Y','Y'
'F','DE04DA','SZD-54-2 Perkoz','C-GSZD','SZD','Y','Y'
'F','DE04E4','Grob Astir CS-77','C-GVST','VST','N','Y'
'F','DE04E8','SGS 1-26','C-FKPP','KPP','N','Y'
'F','DE0501','DG-505','C-GRCW','RCW','Y','Y'
'F','DE0505','Apis 2','C-FODM','DM','N','Y'
'F','DE0507','Different Aircrafts','N33666','666','N','Y'
'F','DE0573','DG 800','D-KSIG','IG','Y','Y'
'F','DE0577','Planeur Duodiscus xlT','F-CIDQ','AI','Y','Y'
'F','DE05AE','PA-25-235 Pawnee','D-EPUG','UG','Y','Y'
'F','DE05BE','Glider','G-CLVZ','','Y','Y'
'F','DE05C5','Genesis 2','C-GBKK','BKK','Y','Y'
'F','DE05C6','Sinus','C-FMOW','MOW','N','Y'
'F','DE05CF','Schreder HP14','C-FTXW','TXW','N','Y'
'F','DE05D1','SCOUT 8GCBC','C-FEAC','EAC','Y','Y'
'F','DE05D3','Invité 2','C-GBK2','BK2','Y','Y'
'F','DE05D4','Puchacz','C-GDUQ','DUQ','Y','Y'
'F','DE05E7','Discus','C-GVXS','AD','Y','Y'
'F','DE05F4','Tow plane','OKOUU47','okouu47','Y','Y'
'F','DE0632','Cirrus','C-FBMX','BMX','Y','Y'
'F','DE0649','HP-18','N1054A','2X','Y','Y'
'F','DE066C','Grob109b','D-KBFR','FR','Y','Y'
'F','DE0778','Club Libelle','D-9463','I6','Y','Y'
'F','DE0790','Glider','F-CHTZ','','Y','Y'
'F','DE07F6','Glider','ZK-GYK','7K','Y','Y'
'F','DE0812','DG-200','D-6403','U3','Y','Y'
'F','DE0AB1','ASK-21','D-7736','S1','Y','Y'
'F','DEDEDD','Ultramicrolight','59CQQ','','Y','Y'
'F','DEE5B3','DG-400','OY-XPD','PD','Y','Y'
'F','DF0072','ASG-29','N29SZ','9U','N','Y'
'F','DF0086','LS-6','46LS','RF','Y','Y'
'F','DF008C','LS-4','N7DZ','DZ','N','Y'
'F','DF0096','asw22bl','N224ML','MAL','Y','Y'
'F','DF0098','Let L-33 Solo','C-GZFP','ZFP','Y','Y'
'F','DF009E','PIK-20 B','N20SJ','GR','N','Y'
'F','DF00A6','Discus 2','C-FCDD','DD','N','Y'
'F','DF00A8','Ventus 2cM','C-GNEO','AX1','Y','Y'
'F','DF00AA','Ventus 2cxT','C-FYSG','WW','N','Y'
'F','DF00AB','DG800S','N800KJ','KJ','Y','Y'
'F','DF00BF','ASW24B','N321QS','QS','Y','Y'
'F','DF00D8','SGS 1-26','N1149S','483','Y','Y'
'F','DF00FC','glider','N270AS','LO','Y','Y'
'F','DF0109','Discus 2','N53BP','BP','N','Y'
'F','DF010D','Glider','N747EA','EA','Y','Y'
'F','DF0139','LAK-17 A','N969ET','4C','N','Y'
'F','DF0141','ASG-29','N2941R','ROY','N','Y'
'F','DF014C','DG-1000S','N56KK','KK','Y','Y'
'F','DF0154','DG-200','C-GTXZ','XZ','N','Y'
'F','DF0156','hph304cz','N304PJ','PQ','Y','Y'
'F','DF0158','HPH 304CZ-17','N304CL','JL','N','Y'
'F','DF015A','Discus','N23SG','SG','Y','Y'
'F','DF016A','ASW-19','C-GMTN','XE','N','Y'
'F','DF0171','ASG-29','N367T','7T','N','Y'
'F','DF018E','SZD 41 Jantar Std','C-GVTZ','TZ','N','Y'
'F','DF0198','Ventus cM','C-GKHR','KHR','N','Y'
'F','DF019A','IS-29D2','C-GARS','ARS','Y','Y'
'F','DF01A1','DG-600','C-GIVO','IVO','N','Y'
'F','DF01A2','Cirrus','C-FSIR','SIR','N','Y'
'F','DF01A3','LS1-F','CF-JRG','RG','Y','Y'
'F','DF01A5','LAK-12','C-FKDT','KDT','N','Y'
'F','DF01B1','Invité 3','C-GBK3','BK3','Y','Y'
'F','DF01B3','PA-25','C-GUCD','UCD','Y','Y'
'F','DF01B5','LS-4','C-GJCR','JCR','Y','Y'
'F','DF01B9','ASW-20','C-GCTN','JG','N','Y'
'F','DF01BA','Discus','N26HL','CZ','N','Y'
'F','DF01BD','ASW 24','N224JR','OJ','Y','Y'
'F','DF01DB','ASH-26 E','N52ZZ','ZZ','N','Y'
'F','DF01EA','Puchacz','C-GJXA','JXA','Y','Y'
'F','DF01F8','ASH-26 E','C-GNKT','KT','Y','Y'
'F','DF0203','HK36 Super Dimona','C-GBPA','BPA','N','Y'
'F','DF0206','ASW-20','C-GRKX','KX','Y','Y'
'F','DF0226','Ventus 2cx','D-8664','LE','Y','Y'
'F','DF0230','LS4 WL','D-2755','LE','Y','Y'
'F','DF0234','Discus','D-KWBM','BM','Y','Y'
'F','DF023F','ASH25','D-7006','TN','Y','Y'
'F','DF0240','Piccolo B','OE-9468','','Y','Y'
'F','DF0249','DG-1000','D-6310','KB','Y','Y'
'F','DF0250','ASW 27','D-8388','7X','Y','Y'
'F','DF0255','LS-6','D-8997','IV','N','Y'
'F','DF0264','ASG-29E','D-KMRO','RO','N','Y'
'F','DF0275','Ventus 2cM','D-KOPI','PI','N','Y'
'F','DF0280','Taurus','D-MLBS','LEX','Y','Y'
'F','DF0284','Ventus 2cxM','D-KSWE','WE','Y','Y'
'F','DF0291','PZL-104 "Wilga-35A"','D-EILB','LB','Y','Y'
'F','DF02A1','Hornet','W11','','Y','Y'
'F','DF02A3','EB 29','D-KFJE','FJ','Y','Y'
'F','DF02AE','LS-8','D-1161','3X','Y','Y'
'F','DF02C2','ASW20B','D-0120','QT','Y','Y'
'F','DF02CF','ASW-19','D-7971','IST','N','Y'
'F','DF02D5','ASK-21','D-8235','','Y','Y'
'F','DF02DF','LAK-17 AT','F-CILM','LM','Y','Y'
'F','DF02E8','Sailplane','G-CEVD','382','Y','Y'
'F','DF02EA','Ka-6','TG','TG','Y','Y'
'F','DF02FA','SZD-54-2 Perkoz','D-7897','','Y','Y'
'F','DF0305','Astir CS','D-3881','','Y','Y'
'F','DF0306','Ventus-cT','D-KAUH','','Y','Y'
'F','DF032A','ASW-27','VH-XCH','CH','N','Y'
'F','DF0336','JS-1B','VH-YDH','D','Y','Y'
'F','DF033A','PW-5','C-GJKJ','KJ','N','Y'
'F','DF033B','Discus CS','C-GRLG','LG','Y','Y'
'F','DF033C','Duo Discus','C-FDUO','007','N','Y'
'F','DF0341','ASW-15','C-GKAZ','KAZ','N','Y'
'F','DF0379','Pegase','F-CFXX','','N','Y'
'F','DF0385','DG-808 B','D-KLTB','TB','Y','Y'
'F','DF0388','LibelleStd.','D-2216','TB','Y','Y'
'F','DF0389','Ventus 2','D6780','W','N','Y'
'F','DF038B','Discus bt','D-KFXA','XA','Y','Y'
'F','DF038D','Mosquito 303','D-3388','J8','Y','Y'
'F','DF038E','DG-800','D-KITO','TO','Y','Y'
'F','DF039D','VENTUS 3M','D-KIMF','XY','Y','Y'
'F','DF03A4','Mini Nimbus','D-1782','CN','Y','Y'
'F','DF03A9','Arcus T','D-KFWA','WA','Y','Y'
'F','DF03AC','Ventus ct','D-KMSF','SF','N','Y'
'F','DF03B3','ASK-21','D-4465','','N','Y'
'F','DF03B6','Duo Discus t','PH-1211','MS','N','Y'
'F','DF03E7','Genesis 2','VH-GVK','VK','Y','Y'
